"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @UNESCOstat: #teachers play a critical role in providing quality education - see the data in our interactive #dataviz https://t.co/yTIvv…",FALSE,0,NA,2017-11-28 23:46:16,FALSE,NA,"935656115781750785",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Josefer38693523",8,TRUE,FALSE,NA,NA
"RT @Fisher85M: Hadoop in the Enterprise {Infographic}

#BigData #education #Hadoop #smm #SME #Analytics #DataScience #cloud #data #IoT #fin…",FALSE,0,NA,2017-11-28 20:07:11,FALSE,NA,"935600984516161537",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RapKlap",49,TRUE,FALSE,NA,NA
"RT @jacobinmag: .@MattBruenig crunched the latest numbers on student debt levels. They're astronomical. https://t.co/1Su0VNBmWb",FALSE,0,NA,2017-11-28 20:04:44,FALSE,NA,"935600367550726147",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jpfoster65",59,TRUE,FALSE,NA,NA
"RT @jacobinmag: .@MattBruenig crunched the latest numbers on student debt levels. They're astronomical. https://t.co/1Su0VNBmWb",FALSE,0,NA,2017-11-28 20:03:16,FALSE,NA,"935599996614991872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brojanglin",59,TRUE,FALSE,NA,NA
"RT @WPSProject: When #women have higher access to education and labor force participation, women leaders exercise more power. 

Learn more…",FALSE,0,NA,2017-11-28 22:36:09,FALSE,NA,"935638472655765509",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","msborggreen",6,TRUE,FALSE,NA,NA
"RT @ucas_corporate: How many 18 year olds in the UK population entered HE in 2017? Our #endofcyclereport2017 shows an entry rate of 32.6% -…",FALSE,0,NA,2017-11-28 20:02:07,FALSE,NA,"935599708789198848",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MichaelONeill89",17,TRUE,FALSE,NA,NA
"@lisamurkowski Senator Murkowski you should also consider how the tax cut legislation may be making higher educatio… https://t.co/85cinGVWXd",FALSE,1,"lisamurkowski",2017-11-28 19:17:05,TRUE,"935571656483000321","935588372688621569","18061669","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","agnostikoc",0,FALSE,FALSE,NA,NA
"RT @AtishiMarlena: Maybe @Gupta_vijender should focus his energy on improving dilapidated MCD schools in Delhi, rather than misrepresenting…",FALSE,0,NA,2017-11-28 20:02:06,FALSE,NA,"935599704741679105",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Langda007",265,TRUE,FALSE,NA,NA
"#creativity #innovation #growth #education skills #infastruction make sure that communities have #opportunities… https://t.co/xLVmSAJps1",FALSE,0,NA,2017-11-28 19:59:24,TRUE,NA,"935599022605242368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Giuditta_Villa",2,FALSE,FALSE,NA,NA
"@bencapozzi: RT @jacobinmag: .@MattBruenig crunched the latest numbers on student debt levels. They're astronomica… https://t.co/HD6fPoyGaz",FALSE,0,"BenCapozzi",2017-11-28 19:59:12,FALSE,NA,"935598971980079105","14187944","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","BenCapozzi",0,FALSE,FALSE,NA,NA
"RT @ahmedjr_16: 11 Best #BigData Courses for #DataScientists 

https://t.co/yClYWc2MfC  

#AI #ArtificialIntelligence #DataScience #DataSci…",FALSE,0,NA,2017-11-21 21:35:48,FALSE,NA,"933086567484108800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jadirectivestwt",20,TRUE,FALSE,NA,NA
"RT @PplPolicyProj: Something Has To Give https://t.co/keKKYcP4RC",FALSE,0,NA,2017-11-28 19:58:42,FALSE,NA,"935598845555339266",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cohron",7,TRUE,FALSE,NA,NA
"RT @jacobinmag: The unceasing increases in student debt levels are utterly unsustainable. https://t.co/1Su0VNSYkL",FALSE,0,NA,2017-11-28 21:49:40,FALSE,NA,"935626774808903682",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","General_Jovan",18,TRUE,FALSE,NA,NA
"Good take on student debt and why it is completely unsustainable...

https://t.co/c1l3clA1Y2",FALSE,0,NA,2017-11-28 19:55:23,FALSE,NA,"935598013078220801",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nickforokc",0,FALSE,FALSE,NA,NA
"RT @PplPolicyProj: Something Has To Give https://t.co/keKKYcP4RC",FALSE,0,NA,2017-11-28 19:55:13,FALSE,NA,"935597972531924993",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mizocty",7,TRUE,FALSE,NA,NA
"RT @jacobinmag: .@MattBruenig crunched the latest numbers on student debt levels. They're astronomical. https://t.co/1Su0VNBmWb",FALSE,0,NA,2017-11-28 18:52:43,FALSE,NA,"935582240976891904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","katieraffa",59,TRUE,FALSE,NA,NA
"Catherine Truxillo, Director of Analytical Education @SASsoftware provides overview of SAS Academy for Data Science… https://t.co/d7WyQF0lBY",FALSE,0,NA,2017-11-28 16:57:35,TRUE,NA,"935553267802685440",NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">VoiceStorm</a>","mdclayton1",0,FALSE,FALSE,NA,NA
"These clowns and their ilk need to go back to school. Humanities education needed.  https://t.co/XWQjljbqUU",FALSE,0,NA,2017-11-21 23:43:23,FALSE,NA,"933118674512371713",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vPingle",0,FALSE,FALSE,NA,NA
"Meet Yulia, one of our terrific full-time #HEP18 students. She's interested in using data to improve admissions and… https://t.co/h2Tp6Wqyde",FALSE,0,NA,2017-11-28 19:54:41,TRUE,NA,"935597835965358080",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HGSE_HEP",1,FALSE,FALSE,NA,NA
"RT @PplPolicyProj: Something Has To Give https://t.co/keKKYcP4RC",FALSE,0,NA,2017-11-28 19:53:42,FALSE,NA,"935597590011432960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ifthedevilisix",7,TRUE,FALSE,NA,NA
"RT @James_S_Murphy: Terrifically important piece by @alanasemuels.  Recent SAT/PSAT data show gains by girls at the high end of scores, but…",FALSE,0,NA,2017-11-28 19:51:35,FALSE,NA,"935597055107633152",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","ehanford",3,TRUE,FALSE,NA,NA
"RT @AtishiMarlena: Maybe @Gupta_vijender should focus his energy on improving dilapidated MCD schools in Delhi, rather than misrepresenting…",FALSE,0,NA,2017-11-28 16:45:36,FALSE,NA,"935550251141775360",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","vishalgoyal28",265,TRUE,FALSE,NA,NA
"@chiefnuke @dawsondavis777 @CoachDanMullen @GatorsFB @UniversalORL @Disney Oh sweetie... ������ Heroin IS an opioid. But… https://t.co/J3rdETiJsW",FALSE,0,"chiefnuke",2017-11-28 19:46:18,TRUE,"935571266664312832","935595726607970304","30963964","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheOtherParas",0,FALSE,FALSE,NA,NA
"RT @jacobinmag: .@MattBruenig crunched the latest numbers on student debt levels. They're astronomical. https://t.co/1Su0VNBmWb",FALSE,0,NA,2017-11-28 19:45:39,FALSE,NA,"935595563990515713",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","peterlee25",59,TRUE,FALSE,NA,NA
"RT @PremierHA: A true culture of maternal safety warrants collaboration, education and the standardization of data-driven, highly-reliable…",FALSE,0,NA,2017-11-28 19:45:36,FALSE,NA,"935595552657625091",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DeVorePremier",3,TRUE,FALSE,NA,NA
"RT @LCPS_GIS: Get the Globe Observer app created by NASA and help collect data!  These data sets are used in K-12 education!  @NASAGO #2017…",FALSE,0,NA,2017-11-21 22:29:40,FALSE,NA,"933100125534089216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AerialVideoImg",1,TRUE,FALSE,NA,NA
"RT @aplusk: .@PanoramaEd is growing its impact in schools with $16M Series B funding round https://t.co/XTgN1i1fHJ",FALSE,0,NA,2017-11-28 19:43:30,FALSE,NA,"935595022765973505",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","lezwimazwi",67,TRUE,FALSE,NA,NA
"RT @AtishiMarlena: Maybe @Gupta_vijender should focus his energy on improving dilapidated MCD schools in Delhi, rather than misrepresenting…",FALSE,0,NA,2017-11-28 18:37:08,FALSE,NA,"935578320531365888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aiwaarsi",265,TRUE,FALSE,NA,NA
"RT @carolyncursive: @FionafromYorks @mizzanels @mumdrah Yes! @Ofstednews  why are out children being systematically failed by the education…",FALSE,0,NA,2017-11-28 19:42:54,FALSE,NA,"935594871271907335",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FionafromYorks",1,TRUE,FALSE,NA,NA
"RT @Fisher85M: Hadoop in the Enterprise {Infographic}

#BigData #education #Hadoop #smm #SME #Analytics #DataScience #cloud #data #IoT #fin…",FALSE,0,NA,2017-11-28 19:40:18,FALSE,NA,"935594218533347328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","baro0oce",49,TRUE,FALSE,NA,NA
"RT @Fisher85M: Hadoop in the Enterprise {Infographic}

#BigData #education #Hadoop #smm #SME #Analytics #DataScience #cloud #data #IoT #fin…",FALSE,0,NA,2017-11-28 19:38:36,FALSE,NA,"935593789388935174",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CTFxCR3tweeter",49,TRUE,FALSE,NA,NA
"RT @funnymonkey: This thread is surreal. If you ever wanted to the worst possible combination of privacy abuse, big data misuse, and lack o…",FALSE,0,NA,2017-11-28 19:38:02,FALSE,NA,"935593646824611840",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","adinasullivan",1,TRUE,FALSE,NA,NA
"RT @jacobinmag: .@MattBruenig crunched the latest numbers on student debt levels. They're astronomical. https://t.co/1Su0VNBmWb",FALSE,0,NA,2017-11-28 19:37:25,FALSE,NA,"935593492180586497",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Michael71332832",59,TRUE,FALSE,NA,NA
"RT @briankrebs: Updated my story on the data potentially exposed by FAFSA applicants to include a response from the Dept. of Education. The…",FALSE,0,NA,2017-11-28 18:41:15,FALSE,NA,"935579354670751744",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","metalmancave",23,TRUE,FALSE,NA,NA
"RT @Fisher85M: Hadoop in the Enterprise {Infographic}

#BigData #education #Hadoop #smm #SME #Analytics #DataScience #cloud #data #IoT #fin…",FALSE,0,NA,2017-11-28 19:35:09,FALSE,NA,"935592920568168448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","huilkari",49,TRUE,FALSE,NA,NA
"RT @jacobinmag: .@MattBruenig crunched the latest numbers on student debt levels. They're astronomical. https://t.co/1Su0VNBmWb",FALSE,0,NA,2017-11-28 19:35:02,FALSE,NA,"935592891652673536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Skyl3lazer",59,TRUE,FALSE,NA,NA
"RT @SteveHarville: ""subjects: Computer Science, Mathematics, Programming, Data Science, Humanities, Social Sciences, Education &amp; Teaching,…",FALSE,0,NA,2017-11-21 22:40:44,FALSE,NA,"933102908471623680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hakeem_tunde",3,TRUE,FALSE,NA,NA
"RT @jacobinmag: .@MattBruenig crunched the latest numbers on student debt levels. They're astronomical. https://t.co/1Su0VNBmWb",FALSE,0,NA,2017-11-28 19:34:43,FALSE,NA,"935592812577415168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","raiganburns",59,TRUE,FALSE,NA,NA
"RT @ajmoralesguzman: School on Data analytics and machine learning from scratch in one week @NECSI #DataScience #AI https://t.co/Bnp9VU1fjQ",FALSE,0,NA,2017-11-28 21:25:34,FALSE,NA,"935620706813038593",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Jwambugu98",15,TRUE,FALSE,NA,NA
"RT @Fisher85M: Hadoop in the Enterprise {Infographic}

#BigData #education #Hadoop #smm #SME #Analytics #DataScience #cloud #data #IoT #fin…",FALSE,0,NA,2017-11-28 19:31:42,FALSE,NA,"935592052984709120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sputty35",49,TRUE,FALSE,NA,NA
"RT @Fisher85M: Hadoop in the Enterprise {Infographic}

#BigData #education #Hadoop #smm #SME #Analytics #DataScience #cloud #data #IoT #fin…",FALSE,0,NA,2017-11-28 19:27:14,FALSE,NA,"935590927707574278",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PS__Ministries",49,TRUE,FALSE,NA,NA
"RT @Fisher85M: Hadoop in the Enterprise {Infographic}

#BigData #education #Hadoop #smm #SME #Analytics #DataScience #cloud #data #IoT #fin…",FALSE,0,NA,2017-11-28 19:34:22,FALSE,NA,"935592725747064832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rebeckyiovesyou",49,TRUE,FALSE,NA,NA
"RT @funnymonkey: Uber compromised the personal information of 57 million people - users and drivers. Then, they lied about it, and paid the…",FALSE,0,NA,2017-11-21 23:32:12,FALSE,NA,"933115859920330753",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lauranbowman",14,TRUE,FALSE,NA,NA
"This thread is surreal. If you ever wanted to the worst possible combination of privacy abuse, big data misuse, and… https://t.co/XuI6oWo313",FALSE,2,NA,2017-11-28 19:33:03,TRUE,NA,"935592393792897024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","funnymonkey",1,FALSE,FALSE,NA,NA
"RT @Fisher85M: Hadoop in the Enterprise {Infographic}

#BigData #education #Hadoop #smm #SME #Analytics #DataScience #cloud #data #IoT #fin…",FALSE,0,NA,2017-11-28 19:32:39,FALSE,NA,"935592292488015874",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TyraChanei_",49,TRUE,FALSE,NA,NA
"estimate of man-hours, COCOMO (Construction Cost Model): This method needs stored data about the (cont.) #IT https://t.co/ehFR4E552w",FALSE,0,NA,2017-11-28 20:05:13,FALSE,NA,"935600489114169344",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","ShinoIWAMI",0,FALSE,FALSE,NA,NA
"RT @Fisher85M: Hadoop in the Enterprise {Infographic}

#BigData #education #Hadoop #smm #SME #Analytics #DataScience #cloud #data #IoT #fin…",FALSE,0,NA,2017-11-28 19:32:36,FALSE,NA,"935592280530006016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","blackamlgo_slim",49,TRUE,FALSE,NA,NA
"RT @Fisher85M: Hadoop in the Enterprise {Infographic}

#BigData #education #Hadoop #smm #SME #Analytics #DataScience #cloud #data #IoT #fin…",FALSE,0,NA,2017-11-28 19:31:52,FALSE,NA,"935592095808675840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Novallse",49,TRUE,FALSE,NA,NA
"RT @AtishiMarlena: Maybe @Gupta_vijender should focus his energy on improving dilapidated MCD schools in Delhi, rather than misrepresenting…",FALSE,0,NA,2017-11-28 18:23:22,FALSE,NA,"935574856858349568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","worldwideAkshay",265,TRUE,FALSE,NA,NA
"RT @jacobinmag: .@MattBruenig crunched the latest numbers on student debt levels. They're astronomical. https://t.co/1Su0VNBmWb",FALSE,0,NA,2017-11-28 19:31:47,FALSE,NA,"935592074245820417",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rewordsmith",59,TRUE,FALSE,NA,NA
"RT @Fisher85M: Hadoop in the Enterprise {Infographic}

#BigData #education #Hadoop #smm #SME #Analytics #DataScience #cloud #data #IoT #fin…",FALSE,0,NA,2017-11-28 19:31:35,FALSE,NA,"935592022588653574",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TanaStyiess",49,TRUE,FALSE,NA,NA
"RT @miotei: This says so much. Youth not in employment, education or training (NEET): #ITA 26%; #SPA 22%; #FRA 17%; #POR 16%; #USA 14%; #UK…",FALSE,0,NA,2017-11-21 23:44:53,FALSE,NA,"933119055476744192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","psantaeulalia",41,TRUE,FALSE,NA,NA
"RT @jacobinmag: .@MattBruenig crunched the latest numbers on student debt levels. They're astronomical. https://t.co/1Su0VNBmWb",FALSE,0,NA,2017-11-28 19:31:09,FALSE,NA,"935591913549377542",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ColtonCanton1",59,TRUE,FALSE,NA,NA
"RT @jacobinmag: .@MattBruenig crunched the latest numbers on student debt levels. They're astronomical. https://t.co/1Su0VNBmWb",FALSE,0,NA,2017-11-28 19:31:08,FALSE,NA,"935591910248517632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rabbetton",59,TRUE,FALSE,NA,NA
"RT @jacobinmag: .@MattBruenig crunched the latest numbers on student debt levels. They're astronomical. https://t.co/1Su0VNBmWb",FALSE,0,NA,2017-11-28 19:30:18,FALSE,NA,"935591698754887680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JesseHerrick",59,TRUE,FALSE,NA,NA
"RT @Fisher85M: Hadoop in the Enterprise {Infographic}

#BigData #education #Hadoop #smm #SME #Analytics #DataScience #cloud #data #IoT #fin…",FALSE,0,NA,2017-11-28 19:30:14,FALSE,NA,"935591685312077824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","liltwantwlzzle",49,TRUE,FALSE,NA,NA
"RT @jacobinmag: .@MattBruenig crunched the latest numbers on student debt levels. They're astronomical. https://t.co/1Su0VNBmWb",FALSE,0,NA,2017-11-28 19:30:13,FALSE,NA,"935591680882786304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","3PSboyd",59,TRUE,FALSE,NA,NA
"Is it education that motivates your charitable spirit? Data proves that #BaldrigeChangesLives by making education m… https://t.co/ceVqWWCuiB",FALSE,1,NA,2017-11-28 20:55:05,TRUE,NA,"935613037410770947",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","BaldrigeFdn",1,FALSE,FALSE,NA,NA
"RT @Alex_Corbitt: 7 Steps To Effectively Use Data To Guide Instruction ������������ (by @4OClockFaculty) #edchat #education #elearning #edtech #engch…",FALSE,0,NA,2017-11-28 18:25:43,FALSE,NA,"935575448024748033",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gdorn1",240,TRUE,FALSE,NA,NA
"RT @treatmyocd: Looking at data on more than 2 million Swedish people, @Ana_PVigil and others conclude that OCD makes school much more diff…",FALSE,0,NA,2017-11-28 21:42:34,FALSE,NA,"935624984814391296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LorenaFdelaC",2,TRUE,FALSE,NA,NA
"RT @jacobinmag: .@MattBruenig crunched the latest numbers on student debt levels. They're astronomical. https://t.co/1Su0VNBmWb",FALSE,0,NA,2017-11-28 19:29:41,FALSE,NA,"935591544329068545",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","klford7602",59,TRUE,FALSE,NA,NA
"RT @DMLResearchHub: RT @benpatrickwill: Fancy a free copy of Big Data in Education? @SAGEeducation giving away a few copies if you give the…",FALSE,0,NA,2017-11-28 19:30:22,FALSE,NA,"935591718375784454",NA,"<a href=""https://www.google.com"" rel=""nofollow"">Tweet_Dinner</a>","Tweet_Dinner",1,TRUE,FALSE,NA,NA
"RT @jacobinmag: .@MattBruenig crunched the latest numbers on student debt levels. They're astronomical. https://t.co/1Su0VNBmWb",FALSE,0,NA,2017-11-28 19:29:39,FALSE,NA,"935591537282637827",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dennywhere",59,TRUE,FALSE,NA,NA
"RT @AtishiMarlena: Maybe @Gupta_vijender should focus his energy on improving dilapidated MCD schools in Delhi, rather than misrepresenting…",FALSE,0,NA,2017-11-28 17:33:40,FALSE,NA,"935562350295375872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RamchandaniGP",265,TRUE,FALSE,NA,NA
"The problem doesn't lie in sci-fi movies being scientifically innacurate. The problems lies with poor public educat… https://t.co/1aRHqigiIB",FALSE,0,NA,2017-11-28 17:09:53,TRUE,NA,"935556362066644994",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WilliamBabey",0,FALSE,FALSE,NA,NA
"RT @jacobinmag: .@MattBruenig crunched the latest numbers on student debt levels. They're astronomical. https://t.co/1Su0VNBmWb",FALSE,0,NA,2017-11-28 19:29:36,FALSE,NA,"935591525718855685",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","shawnielsen",59,TRUE,FALSE,NA,NA
"RT @Fisher85M: Hadoop in the Enterprise {Infographic}

#BigData #education #Hadoop #smm #SME #Analytics #DataScience #cloud #data #IoT #fin…",FALSE,0,NA,2017-11-28 19:29:21,FALSE,NA,"935591459499241472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SherlSouch",49,TRUE,FALSE,NA,NA
"RT @jacobinmag: .@MattBruenig crunched the latest numbers on student debt levels. They're astronomical. https://t.co/1Su0VNBmWb",FALSE,0,NA,2017-11-28 19:28:11,FALSE,NA,"935591167231639553",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Fathead4A",59,TRUE,FALSE,NA,NA
"RT @AtishiMarlena: Maybe @Gupta_vijender should focus his energy on improving dilapidated MCD schools in Delhi, rather than misrepresenting…",FALSE,0,NA,2017-11-28 19:03:30,FALSE,NA,"935584954171322368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JonyAjaySingh",265,TRUE,FALSE,NA,NA
"RT @jacobinmag: .@MattBruenig crunched the latest numbers on student debt levels. They're astronomical. https://t.co/1Su0VNBmWb",FALSE,0,NA,2017-11-28 19:28:02,FALSE,NA,"935591129470328832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Baranko2040",59,TRUE,FALSE,NA,NA
"RT @miotei: This says so much. Youth not in employment, education or training (NEET): #ITA 26%; #SPA 22%; #FRA 17%; #POR 16%; #USA 14%; #UK…",FALSE,0,NA,2017-11-21 23:41:53,FALSE,NA,"933118299239534593",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","manuelgp77",41,TRUE,FALSE,NA,NA
"RT @Fisher85M: Hadoop in the Enterprise {Infographic}

#BigData #education #Hadoop #smm #SME #Analytics #DataScience #cloud #data #IoT #fin…",FALSE,0,NA,2017-11-28 19:27:40,FALSE,NA,"935591036742782978",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chandler__marci",49,TRUE,FALSE,NA,NA
"RT @HaskettsHSC: Eastbourne PS has developed an evidence-based learning culture with a focus on #feedback &amp; #data collection. Teachers work…",FALSE,0,NA,2017-11-21 23:13:49,FALSE,NA,"933111233670152192",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","aitsl",1,TRUE,FALSE,NA,NA
"RT @jacobinmag: .@MattBruenig crunched the latest numbers on student debt levels. They're astronomical. https://t.co/1Su0VNBmWb",FALSE,0,NA,2017-11-28 19:27:26,FALSE,NA,"935590980929114112",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PplPolicyProj",59,TRUE,FALSE,NA,NA
"RT @briankrebs: Updated my story on the data potentially exposed by FAFSA applicants to include a response from the Dept. of Education. The…",FALSE,0,NA,2017-11-28 19:26:56,FALSE,NA,"935590852172402688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RF_Jenkins",23,TRUE,FALSE,NA,NA
"RT @Fisher85M: Hadoop in the Enterprise {Infographic}

#BigData #education #Hadoop #smm #SME #Analytics #DataScience #cloud #data #IoT #fin…",FALSE,0,NA,2017-11-28 19:25:04,FALSE,NA,"935590382116552704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mynotsoeplclyfe",49,TRUE,FALSE,NA,NA
"RT @Fisher85M: Hadoop in the Enterprise {Infographic}

#BigData #education #Hadoop #smm #SME #Analytics #DataScience #cloud #data #IoT #fin…",FALSE,0,NA,2017-11-28 19:24:33,FALSE,NA,"935590255025045504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","countrygrriXoXo",49,TRUE,FALSE,NA,NA
"RT @Fisher85M: Hadoop in the Enterprise {Infographic}

#BigData #education #Hadoop #smm #SME #Analytics #DataScience #cloud #data #IoT #fin…",FALSE,0,NA,2017-11-28 19:40:15,FALSE,NA,"935594203614269441",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SPARKLESDETAIL3",49,TRUE,FALSE,NA,NA
"RT @Fisher85M: Hadoop in the Enterprise {Infographic}

#BigData #education #Hadoop #smm #SME #Analytics #DataScience #cloud #data #IoT #fin…",FALSE,0,NA,2017-11-28 19:23:52,FALSE,NA,"935590080210784258",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Moekaylas807",49,TRUE,FALSE,NA,NA
"Something Has To Give https://t.co/keKKYcP4RC",FALSE,20,NA,2017-11-28 19:53:10,FALSE,NA,"935597453310611458",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PplPolicyProj",7,FALSE,FALSE,NA,NA
"RT @jacobinmag: .@MattBruenig crunched the latest numbers on student debt levels. They're astronomical. https://t.co/1Su0VNBmWb",FALSE,0,NA,2017-11-28 19:23:41,FALSE,NA,"935590036103401474",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","waysidecntr",59,TRUE,FALSE,NA,NA
